name,search_category,google_category,city,country,address,phone,rating,reviews,has_website,found_date
The Chair Necessities,furniture repair,,Prague,Czech Republic,,+420 704 791 077,5.0,1,No,2026-03-02
Alabárdos Antik,furniture repair,Antique store,Budapest,Hungary,"Budapest, Országház u. 2, 1014 Hungary",+36 1 375 0480,4.5,10,No,2026-03-02
Reconditionare Mobila - Restaurari Mobila Stil Veche,furniture repair,Furniture repair shop,Bucharest,Romania,"Strada Vasile Lucaciu 82-84, 030696 București, Romania",+40 744 471 643,3.7,3,No,2026-03-02
Mark 1 Upholstery,furniture repair,Upholstery shop,Dublin,Ireland,"80b Annamoe Rd, Cabra, Dublin 7, Ireland",+353 1 868 1598,4.7,26,No,2026-03-02
Mr Deep Clean Ltd,carpet cleaning,Carpet cleaning service,London,UK,"96 Scales Rd, London N17 9EZ, United Kingdom",+44 7957 584213,4.8,779,No,2026-03-02
RUFCLEAN,carpet cleaning,Carpet cleaning service,Paris,France,"21 Rue Curial, 75019 Paris, France",+33 7 81 43 18 21,5.0,30,No,2026-03-02
Zuiver & Zeker Schoon,carpet cleaning,House cleaning service,Amsterdam,Netherlands,"Charley Tooropgracht 423, 1112 JZ Diemen, Netherlands",+31 6 16091086,5.0,22,No,2026-03-02
Memo tapis,carpet cleaning,Carpet cleaning service,Brussels,Belgium,"Rue Léon Autrique 11, 1081 Koekelberg, Belgium",+32 468 05 50 65,4.6,14,No,2026-03-02
Tintorería Urbanclean Prosperidad,carpet cleaning,Carpet cleaning service,Madrid,Spain,"C. del Corazón de María, 13, Chamartín, 28002 Madrid, Spain",+34 613 00 03 62,4.8,33,No,2026-03-02
Top Cleaner Barcelona,carpet cleaning,,Barcelona,Spain,,+34 640 15 76 61,4.6,248,No,2026-03-02
AE Limpeza e Cia,carpet cleaning,Carpet cleaning service,Lisbon,Portugal,"R. Prof. Mira Fernandes 89, 1900-392 Lisboa, Portugal",+351 939 491 349,5.0,5,No,2026-03-02
Lavaggio e restauro di tappeti capitale,carpet cleaning,Carpet cleaning service,Rome,Italy,"Via Ogaden, 31, 00199 Roma RM, Italy",+39 329 783 8817,5.0,54,No,2026-03-02
Crippa Massimo Lavaggio Tappeto,carpet cleaning,Carpet cleaning service,Milan,Italy,"Via Gustavo Modena, 21, 20129 Milano MI, Italy",+39 02 2940 6163,4.8,15,No,2026-03-02
The Laundry Room,carpet cleaning,Carpet cleaning service,Berlin,Germany,"Kollwitzstraße 46, 10405 Berlin, Germany",+49 30 41209145,4.4,103,No,2026-03-02
HappyCarpet Teppichwäscherei & Spezialwäscherei,carpet cleaning,Cleaning service,Munich,Germany,"Am Eicherhof 16, 81929 München, Germany",+49 89 9294642,4.4,8,No,2026-03-02
Sofa reinigen | Couch reinigen | Polstermöbel reinigen | Sofareinigung | Couchreinigung | Polstermöbelreinigung,carpet cleaning,Carpet cleaning service,Vienna,Austria,"Schulgasse 8, 1180 Wien, Austria",+43 660 6000424,4.3,9,No,2026-03-02
Römerhoftex Clean,carpet cleaning,Dry cleaner,Zurich,Switzerland,"Asylstrasse 58, 8032 Zürich, Switzerland",+41 78 711 73 59,5.0,20,No,2026-03-02
Orientaliska Mattkompaniet,carpet cleaning,Carpet cleaning service,Stockholm,Sweden,"Sveavägen 138, 113 50 Stockholm, Sweden",+46 70 475 95 68,2.9,15,No,2026-03-02
City Rens & Vask,carpet cleaning,Carpet cleaning service,Copenhagen,Denmark,"Borgergade 15F, 1300 København, Denmark",+45 33 11 51 88,4.1,34,No,2026-03-02
CarpetCleaners - Čištění koberců a sedaček,carpet cleaning,Carpet cleaning service,Prague,Czech Republic,"Klimentská 1215, 110 00 Petrská čtvrť, Czechia",,5.0,3,No,2026-03-02
CLB Cleaning Budapest,carpet cleaning,,Budapest,Hungary,,+36 30 292 2417,5.0,10,No,2026-03-02
C&C Procarpet,carpet cleaning,Carpet cleaning service,Bucharest,Romania,"Bulevardul Basarabia 250, 030352 București, Romania",+40 736 455 242,4.5,23,No,2026-03-02
SOUTH DUBLIN CARPET & SOFA CLEANERS,carpet cleaning,Carpet cleaning service,Dublin,Ireland,"Carysfort Ave, Blackrock, Dublin, Ireland",,4.9,22,No,2026-03-02
Power Clean - Window Cleaning Services,window cleaning,Window cleaning service,London,UK,"Hillside Rd, London SW2 3HJ, United Kingdom",+44 7469 718844,5.0,116,No,2026-03-02
Efficace Pro Nettoyage et désinfection,window cleaning,Window cleaning service,Paris,France,"4 Rue de Provence, 75009 Paris, France",+33 6 11 27 45 67,4.7,12,No,2026-03-02
Window cleaning Amsterdam,window cleaning,Window cleaning service,Amsterdam,Netherlands,"Osdorper Ban 903, 1069 GA Amsterdam, Netherlands",+31 6 43923044,3.2,13,No,2026-03-02
TB Clean,window cleaning,Window cleaning service,Brussels,Belgium,"Av. de Boetendael 53, 1180 Uccle, Belgium",+32 465 89 37 99,5.0,38,No,2026-03-02
Nao Clean,window cleaning,,Brussels,Belgium,,+32 493 38 92 44,5.0,25,No,2026-03-02
limPcomP,window cleaning,,Madrid,Spain,,+34 605 59 85 49,4.8,18,No,2026-03-02
Altea Window Cleaning,window cleaning,Window cleaning service,Madrid,Spain,"C. Comte d'Altea, 49, 2do 7, 03590 Altea, Alicante, Spain",+34 678 37 08 56,5.0,70,No,2026-03-02
Limpiezas FMA,window cleaning,Window cleaning service,Madrid,Spain,"Calle del Dr Cortezo, 12, 3°, interior 2, Centro, Centro, 28012 Madrid, Spain",+34 651 45 03 86,4.0,3,No,2026-03-02
Luxury Windows Cleaning Limpia Cristales Barcelona,window cleaning,,Barcelona,Spain,,+34 612 56 47 69,5.0,3,No,2026-03-02
Loquilloha,window cleaning,,Barcelona,Spain,,+34 622 65 83 25,4.7,30,No,2026-03-02
iCleaning,window cleaning,Window cleaning service,Lisbon,Portugal,"R. Gabriel Constante 18 2D, 1950-168 Lisboa, Portugal",+351 961 010 933,5.0,7,No,2026-03-02
Luxury Cleaning - Società di Capitali,window cleaning,Cleaning service,Rome,Italy,"Via Antonio Panizzi, 89B, 00135 Roma RM, Italy",+39 333 232 0313,5.0,10,No,2026-03-02
Impresa di Pulizie Milano,window cleaning,,Milan,Italy,,+39 366 219 7861,4.8,6,No,2026-03-02
GlanzFenster und Gebäudereinigung,window cleaning,Window cleaning service,Berlin,Germany,"Konrad-Wolf-Straße 46, 13055 Berlin, Germany",+49 176 84521256,5.0,13,No,2026-03-02
Clean Planet KG,window cleaning,House cleaning service,Vienna,Austria,"Siebenbrunnengasse 28, 1050 Wien, Austria",+43 660 9632035,5.0,15,No,2026-03-02
Nyzells Fönsterputs,window cleaning,Window cleaning service,Stockholm,Sweden,"S:t Göransgatan 80, 112 38 Stockholm, Sweden",+46 70 893 88 96,5.0,3,No,2026-03-02
Isaac Danielsson,window cleaning,,Copenhagen,Denmark,,+45 31 32 49 40,5.0,15,No,2026-03-02
Profesjonalne mycie okien,window cleaning,Window cleaning service,Warsaw,Poland,"Christiana Andersena 43, 05-091 Ząbki, Poland",+48 780 154 610,4.9,18,No,2026-03-02
"BioModrá s.r.o. - Úklidové služby, Úklid kanceláří, Cleaning company",window cleaning,Window cleaning service,Prague,Czech Republic,"Revoluční 1082/8, 110 00 Petrská čtvrť, Czechia",+420 724 789 868,4.1,69,No,2026-03-02
A&N Cleaning,window cleaning,House cleaning service,Budapest,Hungary,"Budapest, Szabadság tér, 1054 Hungary",,,,No,2026-03-02
Cleaning Top,window cleaning,Cleaners,Bucharest,Romania,"Strada Mircea Vulcănescu 14, 010811 București, Romania",+40 765 773 853,4.9,28,No,2026-03-02
Doyle's Window And Gutter Cleaning,window cleaning,Window cleaning service,Dublin,Ireland,"Sallynoggin Rd, Honeypark, Dún Laoghaire, Co. Dublin, Ireland",+353 85 159 5911,4.6,13,No,2026-03-02
Pearce & Grandson,chimney sweep,Chimney sweep,London,UK,"138 Hayes Chase, West Wickham BR4 0JE, United Kingdom",+44 20 8777 7721,5.0,15,No,2026-03-02
Carmotub,chimney sweep,Chimney sweep,Paris,France,"94 Rue Ordener, 75018 Paris, France",+33 1 46 06 22 76,5.0,2,No,2026-03-02
SG CHAUFFAGE PARIS dépannage ramonage entretien chaudière gaz-fioul,chimney sweep,Chimney sweep,Paris,France,"143 Rue St Denis, 75002 Paris, France",+33 6 21 21 54 82,4.9,53,No,2026-03-02
Sooty & Son Chimney Sweeps,chimney sweep,Chimney sweep,Madrid,Spain,"C. Lorca, 30338 Cánovas, Murcia, Spain",+34 660 47 88 81,5.0,28,No,2026-03-02
Spazzacamino Lombardia,chimney sweep,Chimney sweep,Milan,Italy,"Viale Monza, 9, 20127 Milano MI, Italy",+39 329 854 2452,5.0,6,No,2026-03-02
Sascha Staszewski,chimney sweep,Chimney sweep,Berlin,Germany,"Alt-Britz 105, 12359 Berlin, Germany",+49 30 28689132,5.0,20,No,2026-03-02
Erik Schwabe,chimney sweep,Chimney sweep,Berlin,Germany,"Wodanstraße 47 d, 13156 Berlin, Germany",+49 30 91611323,5.0,1,No,2026-03-02
Marcus Wolf-Proßwitz,chimney sweep,Chimney sweep,Berlin,Germany,"Seidelbastweg 92, 12357 Berlin, Germany",+49 30 6613210,4.3,3,No,2026-03-02
Daniel Edelmann,chimney sweep,Chimney sweep,Munich,Germany,"Margot-Hielscher-Str. 17, 81249 München, Germany",+49 170 3138243,,,No,2026-03-02
Kaminkehrerhandwerk Bayern,chimney sweep,Chimney sweep,Munich,Germany,"Gneisenaustraße 12, 80992 München, Germany",+49 89 5441390,3.0,2,No,2026-03-02
Olaf Spiekermann Schornsteinfeger,chimney sweep,Chimney sweep,Munich,Germany,"Poschingerstraße 10, 81679 München, Germany",+49 89 989173,4.0,4,No,2026-03-02
Janis Danke Kaminkehrer & Energieberater (HWK),chimney sweep,Chimney sweep,Munich,Germany,"Hermann-Hesse-Straße 22, 86830 Schwabmünchen, Germany",+49 8232 9099868,5.0,4,No,2026-03-02
Florian Heigl Kaminkehrer,chimney sweep,Chimney sweep,Munich,Germany,"Fasanenweg 19, 82538 Geretsried, Germany",+49 8171 9263382,3.7,3,No,2026-03-02
Thomas Prantl,chimney sweep,Chimney sweep,Munich,Germany,"Gschwendt 20, 83671 Benediktbeuern, Germany",+49 8857 1232,5.0,2,No,2026-03-02
Johann Igl Bezirkskaminkehrer,chimney sweep,Chimney sweep,Munich,Germany,"Am Eichenberg 30, 85419 Mauern, Germany",+49 8764 949744,5.0,5,No,2026-03-02
Alois Kainz Kachelofen- und Luftheizungsanlagenbau GmbH,chimney sweep,Fireplace store,Munich,Germany,"Noderstraße 1A, 81245 München, Germany",+49 89 8632702,4.0,1,No,2026-03-02
Josef Kuran Schornsteinfeger,chimney sweep,Chimney sweep,Munich,Germany,"Nebel 3A, 82110 Germering, Germany",+49 89 848920,5.0,2,No,2026-03-02
Armin Markus Hargaßer,chimney sweep,Chimney sweep,Munich,Germany,"Holzfeldstraße 20, 85457 Wörth, Germany",+49 8122 2275221,5.0,4,No,2026-03-02
"Dipl. Ing. Rudolf Quester, Rauchfangkehrermeister, Inh. Mag. Rudolf Quester e.U.",chimney sweep,Chimney sweep,Vienna,Austria,"Judenpl. 7, 1010 Wien, Austria",+43 1 8900076,5.0,1,No,2026-03-02
Kurt Hauser AG Kaminfeger und Dachdeckergeschäft,chimney sweep,Chimney sweep,Zurich,Switzerland,"Rieterstrasse 77, 8002 Zürich, Switzerland",+41 44 201 27 37,4.5,2,No,2026-03-02
Nord Rebuild Repair Chimneys & Fireplaces Center Serv,chimney sweep,,Stockholm,Sweden,,+1 856-588-1920,5.0,3,No,2026-03-02
Skorstensfejeren I Gentofte ApS,chimney sweep,Chimney sweep,Copenhagen,Denmark,"Dyssegårdsvej 121, 2870 Dyssegård, Denmark",+45 40 89 04 27,4.0,2,No,2026-03-02
"WS Chimney Inspection Services, PA",chimney sweep,,Warsaw,Poland,,+1 215-445-4514,4.5,4,No,2026-03-02
Jáchym a spol.,chimney sweep,Chimney sweep,Prague,Czech Republic,"29, U Starého mlýna 317, 104 00 Praha 22, Czechia",,4.3,3,No,2026-03-02
Kominictví hájek,chimney sweep,Chimney sweep,Prague,Czech Republic,"Karmelitská 12, 118 00 Malá Strana, Czechia",+420 603 261 553,4.3,6,No,2026-03-02
A kaminos,chimney sweep,Chimney sweep,Budapest,Hungary,"Budapest, Práter u. 36-3/13, 1083 Hungary",+36 70 804 4322,,,No,2026-03-02
Clean-o,chimney sweep,,Bucharest,Romania,,+40 792 415 387,5.0,6,No,2026-03-02
Mr Sweep Chimney Cleaning,chimney sweep,Chimney sweep,Dublin,Ireland,"75 River Forest, Newtown, Leixlip, Co. Kildare, W23 E5V9, Ireland",+353 83 307 8994,4.7,11,No,2026-03-02
DF SERVICE IDF – Nettoyage de store / Façade / Peinture – Paris,gutter cleaning,Cleaners,Paris,France,"195 Av. Gambetta, 75020 Paris, France",+33 7 83 70 16 73,5.0,4,No,2026-03-02
SCHOONZOON,gutter cleaning,Window cleaning service,Amsterdam,Netherlands,"J.C. Breenstraat 9, 1093 KE Amsterdam, Netherlands",+31 20 773 6206,5.0,1,No,2026-03-02
Bergen Kris,gutter cleaning,Gutter cleaning service,Brussels,Belgium,"Haldertstraat 177, 3390 Tielt-Winge, Belgium",+32 479 64 45 20,5.0,3,No,2026-03-02
Limpieza Xtrema | Empresa de limpieza en Barcelona,gutter cleaning,Gutter cleaning service,Barcelona,Spain,"Carrer de Mallorca, 56, Eixample, 08029 Barcelona, Spain",+34 661 76 43 29,5.0,3,No,2026-03-02
Shine with glory,gutter cleaning,,Lisbon,Portugal,,+351 926 925 404,5.0,1,No,2026-03-02
Pulizie KleanY Roma,gutter cleaning,Cleaners,Rome,Italy,"Via Mario de' Fiori, 33, 00187 Roma RM, Italy",+39 346 705 8931,5.0,1,No,2026-03-02
Tintoria Margutta,gutter cleaning,Laundry,Rome,Italy,"Via Margutta, 104, 00187 Roma RM, Italy",+39 06 323 6474,4.7,26,No,2026-03-02
i Precisini,gutter cleaning,,Rome,Italy,,+39 351 287 2428,5.0,6,No,2026-03-02
Cleaning & Best Service Wash 71,gutter cleaning,Cleaners,Milan,Italy,"V. Filippo Turati, 32, 20121 Milano MI, Italy",+55 21 99193-9156,,,No,2026-03-02
"Mido Multiservizi - |Impresa di Pulizia, Edile Milano.",gutter cleaning,Cleaners,Milan,Italy,"Via Antonio Aldini, 36, 20157 Milano MI, Italy",+39 320 013 0355,5.0,1,No,2026-03-02
WaterClean24 Gebäudereinigung Berlin,gutter cleaning,Gutter cleaning service,Berlin,Germany,"Lehrter Str. 38, 10557 Berlin, Germany",+49 176 32264413,5.0,4,No,2026-03-02
Nora Reinigung,gutter cleaning,,Munich,Germany,,+49 1523 1498029,5.0,2,No,2026-03-02
Bau & Rein TZP Family,gutter cleaning,Cleaners,Vienna,Austria,"Sandleitengasse 15, 1160 Wien, Austria",+43 660 8168117,5.0,1,No,2026-03-02
olev fönsterputs,gutter cleaning,Window cleaning service,Stockholm,Sweden,"Gotlandsgatan, 116 65 Stockholm, Sweden",+46 73 991 26 87,5.0,1,No,2026-03-02
"Mister/Mister, fjerner din klister",gutter cleaning,,Copenhagen,Denmark,,+45 22 49 21 41,,,No,2026-03-02
Dekarz Warszawa Dach Uslugi Dekarskie,gutter cleaning,Roofing contractor,Warsaw,Poland,"Obywatelska 5, 02-406 Warszawa, Poland",+48 579 373 712,4.8,31,No,2026-03-02
DrywallTeam.BG,gutter cleaning,Home builder,Budapest,Hungary,"Budapest, Úri u. 4, 1014 Hungary",+36 20 499 6599,,,No,2026-03-02
Shiny Clean,gutter cleaning,House cleaning service,Bucharest,Romania,"Strada Alexandru Iacobescu 6, 060754 București, Romania",+40 750 842 338,5.0,13,No,2026-03-02
McGauran Cleaning,gutter cleaning,Gutter cleaning service,Dublin,Ireland,"19 St Columba's Rd Upper, Drumcondra, Dublin 9, D09 YY84, Ireland",+353 85 209 3460,5.0,44,No,2026-03-02
Pool Cleaning Service Studios,pool cleaning,Pool cleaning service,London,UK,"13 Embankment Gardens, London SW3 1NY, United Kingdom",,,,No,2026-03-02
Aquapooltek piscines spa matériel création installation réparation,pool cleaning,Swimming pool repair service,Paris,France,"60 Rue François 1er, 75008 Paris, France",+33 6 69 07 17 08,4.9,33,No,2026-03-02
Strand De Hoge Dijk,pool cleaning,Swimming lake,Amsterdam,Netherlands,"Abcouderstraatweg 77, 1105 AA Amsterdam, Netherlands",,4.5,51,No,2026-03-02
poolwashing,pool cleaning,Pool cleaning service,Brussels,Belgium,"Rue de la Loi, 1030 Bruxelles, Belgium",,,,No,2026-03-02
Piscinas VienaSport,pool cleaning,Pool cleaning service,Madrid,Spain,"C. de Ferraz, 28, 2º, Izda, Moncloa - Aravaca, 28008 Madrid, Spain",+34 912 77 54 44,,,No,2026-03-02
Top Technik,pool cleaning,,Munich,Germany,,+49 8083 5493907,5.0,6,No,2026-03-02
SC Fluidra Romania SA,pool cleaning,Swimming pool supply store,Bucharest,Romania,"Strada Fizicienilor, 077160 București, Romania",+40 21 348 1443,4.4,38,No,2026-03-02
"Green Trees, Tree and garden services",tree service,Arborist service,London,UK,"66 Albion Rd, London N16 9PH, United Kingdom",,5.0,22,No,2026-03-02
LEMON TREE,tree service,Arborist service,Paris,France,"85 Rue Pasteur, 75011 Paris, France",,,,No,2026-03-02
NODES TREE,tree service,Tree service,Paris,France,"66 Av. des Champs-Élysées, 75008 Paris, France",,,,No,2026-03-02
Dry Forest Alliance,tree service,Tree service,Amsterdam,Netherlands,"Singel 202B, 1016 AA Amsterdam, Netherlands",+31 6 55713331,,,No,2026-03-02
TreeVert,tree service,Arborist service,Barcelona,Spain,"Passeig Castanyer, 16, 08197 Sant Cugat del Vallès, Barcelona, Spain",+34 688 37 58 61,4.8,26,No,2026-03-02
Jardinero Eixample Barcelona,tree service,Tree service,Barcelona,Spain,"Carrer de València, 307, Eixample, 08009 Barcelona, Spain",+34 617 35 81 00,,,No,2026-03-02
C & A Trabalhos Agro Florestais Portugal,tree service,Arborist service,Lisbon,Portugal,"Rua dos Bombeiros Voluntários nº 2, 2955-032 Pinhal Novo, Portugal",+351 967 897 570,4.0,1,No,2026-03-02
Westwoods,tree service,Tree service,Rome,Italy,"V. dei Coronari, 00186 Roma RM, Italy",+39 035 131336,,,No,2026-03-02
inQuotalb potatura alberi,tree service,Tree service,Milan,Italy,"Via Giacomo Boni, 45, 20144 Milano MI, Italy",+39 347 897 9376,5.0,9,No,2026-03-02
MF Alberi,tree service,Tree service,Milan,Italy,"Via Egidio Folli, 8, 20134 Milano MI, Italy",+39 349 478 0644,5.0,4,No,2026-03-02
Ben's Baumpflege - Baumpflege und Fällungen,tree service,,Munich,Germany,,+49 1520 2314034,4.8,18,No,2026-03-02
Sunya's Beauty Club,tree service,Tree service,Zurich,Switzerland,"Calandastrasse, 8048 Zürich, Switzerland",+41 76 783 09 00,,,No,2026-03-02
Nordic tree care AB,tree service,Arborist service,Stockholm,Sweden,"Katarina Bangata 69, 116 42 Stockholm, Sweden",+46 70 425 32 34,5.0,1,No,2026-03-02
Bavian Træpleje,tree service,Tree service,Copenhagen,Denmark,"Sønder Blvd. 112, 3. tv, 1720 København, Denmark",+45 26 29 72 34,5.0,1,No,2026-03-02
Stubfræsning,tree service,Tree service,Copenhagen,Denmark,"Enghavevej 15, sal 03th, 1674 København, Denmark",,,,No,2026-03-02
Omkap Træfældning,tree service,Tree service,Copenhagen,Denmark,"Herjedalgade, 2300 København, Denmark",+45 61 79 61 16,,,No,2026-03-02
AirTreeControl,tree service,Tree service,Warsaw,Poland,"Walecznych 21, 03-916 Warszawa, Poland",+48 602 172 017,5.0,13,No,2026-03-02
Dendroid,tree service,,Budapest,Hungary,,+36 30 892 4045,5.0,1,No,2026-03-02
budai faápolók,tree service,Tree service,Budapest,Hungary,"Budapest Margit Körút 41 15-ös postaláda, 1024 Hungary",+36 70 941 2924,,,No,2026-03-02
Fóliavágás,tree service,Tree service,Budapest,Hungary,"Budapest, Gaál Mózes u., 1089 Hungary",+36 70 538 9275,,,No,2026-03-02
Madnik Auto Srl,tree service,Tree service,Bucharest,Romania,"Bulevardul Ion C. Brătianu 16-18, ap.8, 030172 București, Romania",+40 769 078 310,5.0,1,No,2026-03-02
Abbey Gardening & Tree Services,tree service,,Dublin,Ireland,,+353 87 483 7039,4.9,15,No,2026-03-02
ALLDOORS GARAGE DOORS,garage door service,Garage door supplier,London,UK,"69 St John's Rd, Ipswich IP4 5DE, United Kingdom",+44 7919 130721,4.9,140,No,2026-03-02
Reparación Puertas Garaje. Trust Puertas,garage door service,,Madrid,Spain,,+34 642 23 81 34,5.0,55,No,2026-03-02
Auto Reparadora J. Nunes Ldª,garage door service,Auto machine shop,Lisbon,Portugal,"Q.ta do Alto 7, 1700-111 Lisboa, Portugal",+351 21 848 5051,4.9,71,No,2026-03-02
Windows & Doors - Fensterreparatur & Fensterservice,garage door service,Window supplier,Vienna,Austria,"Ramperstorffergasse 8-12/1/3, 1050 Wien, Austria",+43 676 4663308,1.0,4,No,2026-03-02
PROTEC-Tor,garage door service,Garage door supplier,Zurich,Switzerland,"Kriesbachstrasse 7, 8304 Wallisellen, Switzerland",+41 79 902 95 17,5.0,9,No,2026-03-02
P-plats,garage door service,Garage door supplier,Stockholm,Sweden,"Arbetargatan 31, 112 45 Stockholm, Sweden",,,,No,2026-03-02
Soren goat's Garage,garage door service,Bar,Copenhagen,Denmark,"Nørre Farimagsgade 62, 1363 København, Denmark",+45 26 17 75 97,3.8,339,No,2026-03-02
"DDO Drzwi Porta Warszawa, DRE, Pol-skone, Gerda, Delta, okna Drutex i Aluplast",garage door service,Door supplier,Warsaw,Poland,"Bukowińska 2/U8/B, 02-703 Warszawa, Poland",+48 22 422 14 14,5.0,52,No,2026-03-02
City Garage s.r.o.,garage door service,Chauffeur service,Prague,Czech Republic,"Náchodská 75, 193 00 Praha 20, Czechia",+420 602 162 781,4.4,13,No,2026-03-02
Garage Door Repair,garage door service,,Bucharest,Romania,,+40 722 167 107,4.7,17,No,2026-03-02
D & M Doors,garage door service,Door supplier,Dublin,Ireland,"29 Lorcan Green, Santry, Dublin, D09 DR72, Ireland",+353 1 842 0140,4.4,11,No,2026-03-02
